brand,product_name,category_standardized,price,product_url,source_website,scrape_date
lululemon,"Fast and Free High-Rise Tight 25"" *5 Pocket",Leggings,128,https://shop.lululemon.com/p/womens-leggings/Nulux-5-Pocket-HR-Running-Tight-25/_/prod11380247?color=74234,shop.lululemon.com,2026-03-18
lululemon,"Swift Speed High-Rise Tight 25"" *Updated",Leggings,128,https://shop.lululemon.com/p/womens-leggings/Swift-Speed-High-Rise-Tight-25-Updated/_/prod11860113?color=72757,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Pant with Pockets 25""",Leggings,128,https://shop.lululemon.com/p/womens-leggings/Align-HighRise-Tight-25-Pockets/_/prod10370071?color=72757,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Pant with Pockets 28""",Leggings,128,https://shop.lululemon.com/p/womens-leggings/Align-Pant-Full-Length-28-Pockets/_/prod9230087?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Unrestricted Power High-Rise Tight 25""",Leggings,118,https://shop.lululemon.com/p/womens-leggings/Unrestricted-Power-High-Rise-Tight-25/_/prod20009403?color=72760,shop.lululemon.com,2026-03-18
lululemon,"Fast and Free High-Rise Crop 19"" *5 Pocket",Leggings,118,https://shop.lululemon.com/p/womens-leggings/Nulux-5-Pckt-Reflective-HR-Run-Crop-19/_/prod11680502?color=74234,shop.lululemon.com,2026-03-18
lululemon,"License to Train High-Rise Tight 25"" *Logo",Leggings,118,https://shop.lululemon.com/p/womens-leggings/License-to-Train-High-Rise-Tight-25-Logo/_/prod11750384?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train No-Line Piped High-Rise Tight 25""",Leggings,118,https://shop.lululemon.com/p/wunder-train-no-line-piped-high-rise-tight-25/cymedo6pyq?color=76023,shop.lululemon.com,2026-03-18
lululemon,"lululemon Glow Up™ Super-High-Rise Tight 25""",Leggings,118,https://shop.lululemon.com/p/womens-leggings/Glow-Up-Super-High-Rise-Tight-25/_/prod11800851?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Glow Up™ Super-High-Rise Crop 23""",Leggings,118,https://shop.lululemon.com/p/womens-leggings/Glow-Up-Super-High-Rise-Crop-23/_/prod11880184?color=31382,shop.lululemon.com,2026-03-18
lululemon,"lululemon Glow Up™ Super-High-Rise Tight 28""",Leggings,118,https://shop.lululemon.com/p/womens-leggings/Glow-Up-Super-High-Rise-Tight-28/_/prod11800811?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align No Line™ High-Rise Pant 25""",Leggings,108,https://shop.lululemon.com/p/womens-leggings/lululemon-Align-No-Line-High-Rise-Pant-25/_/prod11900026?color=74234,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align No Line™ High-Rise Pant 28""",Leggings,108,https://shop.lululemon.com/p/womens-leggings/lululemon-Align-No-Line-High-Rise-Pant-28/_/prod11900022?color=74115,shop.lululemon.com,2026-03-18
lululemon,"Groove Drawcord High-Rise Tight 25""",Leggings,108,https://shop.lululemon.com/p/groove-drawcord-high-rise-tight-25/wysglecj7s?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train No Line High-Rise Tight 25""",Leggings,108,https://shop.lululemon.com/p/wunder-train-no-line-high-rise-tight-25/ciikqqn7xm?color=74115,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train No Line High-Rise Tight 28""",Leggings,108,https://shop.lululemon.com/p/womens-leggings/Wunder-Train-No-Line-High-Rise-Tight-28/_/prod20006715?color=72756,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align No Line™ High-Rise Twist Tight 25""",Leggings,108,https://shop.lululemon.com/p/womens-leggings/Align-No-Line-HR-Twist-Tight-25/_/prod20006795?color=72761,shop.lululemon.com,2026-03-18
lululemon,"Thermal High-Rise Running Tight 25""",Leggings,108,https://shop.lululemon.com/p/womens-leggings/Thermal-High-Rise-Running-Tight-25/_/prod20004795?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Pant 25""",Leggings,98,https://shop.lululemon.com/p/womens-leggings/Align-Pant-2/_/prod2020012?color=74234,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train High-Rise Tight 25""",Leggings,98,https://shop.lululemon.com/p/womens-leggings/Wunder-Train-HR-Tight-25/_/prod9750562?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Pant 28"" *Warm",Leggings,98,https://shop.lululemon.com/p/womens-leggings/lululemon-Align-High-Rise-Pant-28-Warm/_/prod20004727?color=31382,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train High-Rise Tight 28""",Leggings,98,https://shop.lululemon.com/p/womens-leggings/Wunder-Train-HR-Tight-28/_/prod10440282?color=72763,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Pant 28""",Leggings,98,https://shop.lululemon.com/p/womens-leggings/Align-Pant-Full-Length-28/_/prod8780551?color=74115,shop.lululemon.com,2026-03-18
lululemon,Women's Wunder Puff 600-Down-Fill Long Jacket,Outerwear,448,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Womens-Wunder-Puff-Jacket-Long/_/prod9960898?color=0001,shop.lululemon.com,2026-03-18
lululemon,Lightweight Cinch-Waist Rain Coat,Outerwear,398,https://shop.lululemon.com/p/lightweight-cinch-waist-rain-coat/fzl7hjczv2?color=19222,shop.lululemon.com,2026-03-18
lululemon,Women's Wunder Puff 600-Down-Fill Jacket,Outerwear,348,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Wunder-Puff-Jacket/_/prod9490219?color=30437,shop.lululemon.com,2026-03-18
lululemon,Wunder Puff 600-Down-Fill Cropped Jacket,Outerwear,348,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Wunder-Puff-Cropped-Jacket/_/prod9960897?color=33454,shop.lululemon.com,2026-03-18
lululemon,Waterproof Fishtail Rain Coat,Outerwear,298,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Waterproof-Fishtail-Rain-Coat/_/prod20003839?color=68684,shop.lululemon.com,2026-03-18
lululemon,Oversized Cocoon Rain Coat,Outerwear,298,https://shop.lululemon.com/p/oversized-cocoon-rain-coat/p5m4vr711o?color=33454,shop.lululemon.com,2026-03-18
lululemon,Wunder Puff 600-Down-Fill Cropped Vest,Outerwear,268,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Wunder-Puff-Crop-Vest/_/prod9960896?color=30437,shop.lululemon.com,2026-03-18
lululemon,Cross Chill Cinch-Back Casual Jacket,Outerwear,268,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Cross-Chill-Cinch-Back-Casual-Jacket/_/prod20005143?color=1179,shop.lululemon.com,2026-03-18
lululemon,Women's Cross Chill Performance Jacket,Outerwear,228,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/W-Cross-Chill-Performance-Jacket/_/prod9750597?color=74052,shop.lululemon.com,2026-03-18
lululemon,Another Mile Jacket,Outerwear,228,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Another-Mile-Jacket/_/prod11680480?color=74056,shop.lululemon.com,2026-03-18
lululemon,Always Effortless Long Jacket *Evolve,Outerwear,198,https://shop.lululemon.com/p/always-effortless-long-jacket-evolve/tmhl0zdvif?color=72761,shop.lululemon.com,2026-03-18
lululemon,Insulated Back-Vent Running Jacket,Outerwear,198,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Insulated-Back-Vent-Running-Jacket/_/prod20006539?color=74060,shop.lululemon.com,2026-03-18
lululemon,Another Mile Vest,Outerwear,168,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Another-Mile-Vest/_/prod9750593?color=74056,shop.lululemon.com,2026-03-18
lululemon,UV-Protective Oversized Tennis Jacket,Outerwear,168,https://shop.lululemon.com/p/uv-protective-oversized-tennis-jacket/qjbpeg4ayr?color=69299,shop.lululemon.com,2026-03-18
lululemon,Always Effortless Jacket *Evolve,Outerwear,148,https://shop.lululemon.com/p/always-effortless-jacket-evolve/eimg1d7029?color=19222,shop.lululemon.com,2026-03-18
lululemon,Always Effortless Classic-Fit Jacket,Outerwear,148,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Always-Effortless-Classic-Fit-Jacket/_/prod9370052?color=33454,shop.lululemon.com,2026-03-18
lululemon,Women's Steady State Oversized Funnel Full Zip *Stripe,Outerwear,148,https://shop.lululemon.com/p/womens-steady-state-os-funnel-full-zip-stripe/ep0udf1t5z?color=76546,shop.lululemon.com,2026-03-18
lululemon,Court Rival Tennis Track Jacket,Outerwear,148,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Court-Rival-Tennis-Track-Jacket/_/prod11801252?color=68898,shop.lululemon.com,2026-03-18
lululemon,EasyFive Jacket,Outerwear,148,https://shop.lululemon.com/p/easyfive-jacket/jsi0ubacwx?color=72762,shop.lululemon.com,2026-03-18
lululemon,Daydrift Bomber Jacket,Outerwear,148,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Daydrift-Bomber-Jacket/_/prod20001675?color=72762,shop.lululemon.com,2026-03-18
lululemon,Define Cropped Jacket *Nulu,Outerwear,128,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Nulu-Cropped-Define-Jacket/_/prod10930188?color=74234,shop.lululemon.com,2026-03-18
lululemon,Mist Over Windbreaker,Outerwear,128,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Mist-Over-Windbreaker/_/prod9270522?color=72757,shop.lululemon.com,2026-03-18
lululemon,Define Jacket *Nulu,Outerwear,128,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=74060,shop.lululemon.com,2026-03-18
lululemon,"Daydrift Pleated High-Rise Short 7""",Shorts,98,https://shop.lululemon.com/p/women-shorts/Daydrift-Pleated-High-Rise-Short-7/_/prod11870134?icid=cdp-cdp:womens-shorts;5;eps;pdp:daydrift-pleated-high-rise-short-7;elevatedexperience;shorts,shop.lululemon.com,2026-03-18
lululemon,"Sleek Spacer Mid-Rise Short 3.5""",Shorts,98,https://shop.lululemon.com/p/sleek-spacer-mid-rise-short-3-5/drx43ss15k?color=0001,shop.lululemon.com,2026-03-18
lululemon,"Scuba High-Rise Short 5"" *Waffle",Shorts,84,https://shop.lululemon.com/p/women-shorts/Scuba-High-Rise-Short-5-Waffle/_/prod20005307?color=71400,shop.lululemon.com,2026-03-18
lululemon,"Fast and Free High-Rise Classic-Fit Split Short 3""",Shorts,78,https://shop.lululemon.com/p/women-shorts/Fast-and-Free-High-Rise-Classic-Fit-Split-Short-3/_/prod11860117?color=74060,shop.lululemon.com,2026-03-18
lululemon,"Fast and Free High-Rise Short 6"" *5 Pocket",Shorts,78,https://shop.lululemon.com/p/women-shorts/Fast-And-Free-HR-Short-6-Inches-5-Pocket/_/prod11450254?color=72757,shop.lululemon.com,2026-03-18
lululemon,"Swiftly Mid-Rise Short 3""",Shorts,78,https://shop.lululemon.com/p/women-shorts/Swiftly-Mid-Rise-Short-3/_/prod20002719?color=73745,shop.lululemon.com,2026-03-18
lululemon,"High-Rise Split Short 3"" *Stripe",Shorts,78,https://shop.lululemon.com/p/high-rise-split-short-3-stripe/d98uz4fkxi?color=74241,shop.lululemon.com,2026-03-18
lululemon,"High-Rise Tennis Layering Short 3.5""",Shorts,78,https://shop.lululemon.com/p/women-shorts/High-Rise-Tennis-Layering-Short-3-5/_/prod20002487?color=0002,shop.lululemon.com,2026-03-18
lululemon,"Swift Relaxed High-Rise Running Short 2.5""",Shorts,78,https://shop.lululemon.com/p/swift-relaxed-high-rise-running-short-25/a5vb5bfddr?color=36522,shop.lululemon.com,2026-03-18
lululemon,"Court Rival High-Rise Short 3""",Shorts,78,https://shop.lululemon.com/p/women-shorts/Court-Rival-High-Rise-Short-3/_/prod11740073?color=74155,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train No-Line Piped High-Rise Short 6""",Shorts,74,https://shop.lululemon.com/p/wunder-train-no-line-piped-high-rise-short-6/ymiwmbmg8y?color=76023,shop.lululemon.com,2026-03-18
lululemon,"Breezily Mid-Rise Short 6""",Shorts,68,https://shop.lululemon.com/p/breezily-mid-rise-short-6/oujhaf2li2?color=72762,shop.lululemon.com,2026-03-18
lululemon,"Shake It Out High-Rise Running Short 2.5""",Shorts,68,https://shop.lululemon.com/p/women-shorts/Shake-It-Out-High-Rise-Running-Short-25/_/prod11860112?color=74027,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align No Line™ High-Rise Short 4""",Shorts,68,https://shop.lululemon.com/p/lululemon-align-no-line-high-rise-short-4/a9wj047ua2?color=74027,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align No Line™ High-Rise Short 6""",Shorts,68,https://shop.lululemon.com/p/lululemon-align-no-line-high-rise-short-6/pauttbt4qq?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Speed Up High-Rise Short 4"" *Updated",Shorts,68,https://shop.lululemon.com/p/women-shorts/Speed-Up-High-Rise-Short-4-Updated/_/prod11900030?color=72756,shop.lululemon.com,2026-03-18
lululemon,"Speed Up High-Rise Short 2.5"" *Updated",Shorts,68,https://shop.lululemon.com/p/women-shorts/Speed-Up-High-Rise-Short-2-5-Updated/_/prod11900014?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Hotty Hot High-Rise Lined Short 2.5""",Shorts,68,https://shop.lululemon.com/p/women-shorts/Hotty-Hot-Short-HR/_/prod9250076?color=74059,shop.lululemon.com,2026-03-18
lululemon,"Hotty Hot High-Rise Lined Short 4""",Shorts,68,https://shop.lululemon.com/p/women-shorts/Hotty-Hot-Short-HR-Long/_/prod9250073?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Pace Rival High-Rise Short 3""",Shorts,68,https://shop.lululemon.com/p/women-shorts/Pace-Rival-High-Rise-Short-3/_/prod11871281?color=0002,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Short 6""",Shorts,64,https://shop.lululemon.com/p/women-shorts/Align-Short-6/_/prod8351150?color=72756,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ High-Rise Short 4""",Shorts,64,https://shop.lululemon.com/p/women-shorts/Align-Short-4/_/prod9200594?color=74028,shop.lululemon.com,2026-03-18
lululemon,"Women's Steady State SuperLoft Short 3.5""",Shorts,58,https://shop.lululemon.com/p/womens-steady-state-superloft-short-3-5/tfyr4w3v1o?icid=cdp-cdp:womens-shorts;7;eps;pdp:womens-steady-state-superloft-short-3-5;elevatedexperience;shorts,shop.lululemon.com,2026-03-18
lululemon,"lululemon Go Further Bra with Support Code Technology *High Impact, C/D Cup",Sports Bras,98,https://shop.lululemon.com/p/women-sports-bras/Go-Further-Bra-Support-Code-High-Impact-CD-Cup/_/prod11750305?color=31382,shop.lululemon.com,2026-03-18
lululemon,"Levitation Sports Bra *High Support, B–DD Cups",Sports Bras,78,https://shop.lululemon.com/p/levitation-sports-bra-high-support-b-dd-cups/az3gupirpz?color=72757,shop.lululemon.com,2026-03-18
lululemon,"Super-Soft Adjustable Recovery Bra *Light Support, B-D Cups",Sports Bras,78,https://shop.lululemon.com/p/women-sports-bras/Super-Soft-Recovery-Bra-Light-BD/_/prod11530509?color=33454,shop.lululemon.com,2026-03-18
lululemon,"Run Times Bra *High Support, B–G Cups",Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/Run-Times-Bra/_/prod9520104?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Energy Bra *High Support, B–G Cups",Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/Energy-Bra-High-Support/_/prod10520356?color=72763,shop.lululemon.com,2026-03-18
lululemon,"lululemon Focuser High-Neck Bra *Light Support, A/B Cup",Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/lululemon-Focuser-HN-Bra-LS-AB-Cup/_/prod20007175?color=72756,shop.lululemon.com,2026-03-18
lululemon,"lululemon Focuser High-Neck Bra *Light Support, C/D Cup",Sports Bras,68,https://shop.lululemon.com/p/lululemon-focuser-high-neck-bra-light-support-cd/a3sljiegni?color=0002,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train Piped Sports Bra *Medium Support, B/C Cup",Sports Bras,68,https://shop.lululemon.com/p/wunder-train-piped-sports-bra-medium-support-bc/trms19tzwn?color=76023,shop.lululemon.com,2026-03-18
lululemon,lululemon Nursing Bra,Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/lululemon-Nursing-Bra/_/prod20002843?color=0001,shop.lululemon.com,2026-03-18
lululemon,"lululemon Energy Longline Bra Medium Support, B-D Cups *Evolve",Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/Energy-Longline-Bra-Medium-Support-BD-Cup-Evolve/_/prod11870998?color=74056,shop.lululemon.com,2026-03-18
lululemon,"lululemon Energy Longline Bra *Medium Support, B–D Cups",Sports Bras,68,https://shop.lululemon.com/p/women-sports-bras/Energy-Bra-Long-Line/_/prod9030660?color=72757,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",Sports Bras,58,https://shop.lululemon.com/p/women-sports-bras/Wunder-Train-Strappy-Race-Bra-Light-AB/_/prod11520056?color=74060,shop.lululemon.com,2026-03-18
lululemon,Flow Y Mid-Support Bra *B/C Cup,Sports Bras,58,https://shop.lululemon.com/p/women-sports-bras/Flow-Y-Mid-Support-Bra-BC-Cup/_/prod20002055?color=0002,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train Mesh-Back Bra *Medium Support, B/C Cup",Sports Bras,58,https://shop.lululemon.com/p/women-bras-and-underwear/Wunder-Train-Mesh-Back-Bra-Medium-Support-BC-Cup/_/prod20001311?color=31382,shop.lululemon.com,2026-03-18
lululemon,"lululemon Energy Bra *Medium Support, B–D Cups",Sports Bras,58,https://shop.lululemon.com/p/women-sports-bras/Energy-Bra-32925/_/prod9360058?color=74056,shop.lululemon.com,2026-03-18
lululemon,"lululemon Focuser V-Neck Bra *Light Support, A/B Cup",Sports Bras,58,https://shop.lululemon.com/p/lululemon-focuser-v-neck-bra-light-support-ab-cup/fi2pexiakk?color=0001,shop.lululemon.com,2026-03-18
lululemon,"lululemon Focuser V-Neck Bra *Light Support, C/D Cup",Sports Bras,58,https://shop.lululemon.com/p/lululemon-focuser-v-neck-bra-light-support-cd-cup/g8d9hqkuhp?color=74028,shop.lululemon.com,2026-03-18
lululemon,"Like a Cloud Double-Strap Bra *Light Support, B/C Cup",Sports Bras,58,https://shop.lululemon.com/p/like-a-cloud-double-strap-bra-light-support-bc-cup/id0bhlhdjs?color=74051,shop.lululemon.com,2026-03-18
lululemon,"FlexyFlex Squareneck Yoga Bra *Light Support, A-C Cups",Sports Bras,58,https://shop.lululemon.com/p/flexyflex-squareneck-yoga-bra-light-support-ac/vfr8rcseec?color=72761,shop.lululemon.com,2026-03-18
lululemon,"lululemon Energy Bra Medium Support, B-D Cups *Evolve",Sports Bras,58,https://shop.lululemon.com/p/women-sports-bras/Energy-Bra-Medium-Support-B-D-Cups-Evolve/_/prod11870721?color=74078,shop.lululemon.com,2026-03-18
lululemon,"Bend This Boat and Scoop Bra *Light Support, A-C Cups",Sports Bras,48,https://shop.lululemon.com/p/bend-this-boat-and-scoop-bra-light-support-ac-cup/de5k59gvf6?color=31382,shop.lululemon.com,2026-03-18
lululemon,"Flow Y Bra Nulu *Light Support, A–C Cups",Sports Bras,48,https://shop.lululemon.com/p/women-sports-bras/Flow-Y-Bra-Nulu/_/prod8910081?color=74115,shop.lululemon.com,2026-03-18
lululemon,"Flow Y Bra Light Support, C/D Cup *Evolve",Sports Bras,48,https://shop.lululemon.com/p/women-bras-and-underwear/Flow-Y-Bra-Light-Support-CD-Cup-Evolve/_/prod20005495?color=0002,shop.lululemon.com,2026-03-18
lululemon,"Bend This Scoop and Square Bra *Light Support, A-C Cups",Sports Bras,48,https://shop.lululemon.com/p/women-sports-bras/Bend-This-Scoop-Square-Bra-A-C-Cups/_/prod11720010?color=72761,shop.lululemon.com,2026-03-18
lululemon,"Ebb to Street Scoop-Neck Cropped Tank Top *Light Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-Scoop-Neck-Crop-Tank-B-C/_/prod11710404?color=73745,shop.lululemon.com,2026-03-18
lululemon,"Ebb to Street Tank Top *Light Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-Tank/_/prod2380186?color=74060,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ Tank Top *Light Support, A/B Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/Align-Tank/_/prod9600539?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train Racerback Tank Top *Medium Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/Wunder-Train-Racerback-Tank-Top-Medium-Support-BC/_/prod11870741?color=74027,shop.lululemon.com,2026-03-18
lululemon,"Wunder Train Piped Strappy Tank Top *Light Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/wunder-train-piped-strappy-tank-light-support-bc/kspikhf870?color=76023,shop.lululemon.com,2026-03-18
lululemon,lululemon Align™ High-Neck Tank Top *Light Support,Tops,68,https://shop.lululemon.com/p/women-tanks/lululemon-Align-High-Neck-Tank-Top/_/prod10760085?color=0001,shop.lululemon.com,2026-03-18
lululemon,"Ebb to Street Cropped Racerback Tank Top *Light Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-RB-Crop-Tank/_/prod10020121?color=72757,shop.lululemon.com,2026-03-18
lululemon,"lululemon Align™ Twist-Strap Cropped Tank Top *Light Support, B/C Cup",Tops,68,https://shop.lululemon.com/p/women-tanks/lululemon-Align-Twist-Strap-Cropped-Tank-Top-LS-BC/_/prod20004923?color=72761,shop.lululemon.com,2026-03-18
lululemon,Swift Speed Cropped Tank Top *B/C Cup,Tops,68,https://shop.lululemon.com/p/women-tanks/Swift-Speed-Cropped-Tank/_/prod11700020?color=0001,shop.lululemon.com,2026-03-18
lululemon,Swiftly Relaxed Tank Top Hip Length *Updated Fit,Tops,58,https://shop.lululemon.com/p/women-tanks/Swiftly-Relaxed-Tank-Top-Hip-Length-Updated-Fit/_/prod20005555?color=55300,shop.lululemon.com,2026-03-18
lululemon,lululemon Align™ Waist-Length Racerback Tank Top,Tops,58,https://shop.lululemon.com/p/women-tanks/Align-WaistLength-Racerback-Tank/_/prod10930183?color=72756,shop.lululemon.com,2026-03-18
lululemon,lululemon Glow Up™ High-Neck Tank Top,Tops,58,https://shop.lululemon.com/p/lululemon-glow-up-high-neck-tank-top/vfsendfvyo?color=74060,shop.lululemon.com,2026-03-18
lululemon,Sculpt Tank Top,Tops,58,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=74027,shop.lululemon.com,2026-03-18
lululemon,Swiftly Tech Racerback Tank Top 2.0 *Hip Length,Tops,58,https://shop.lululemon.com/p/women-tanks/Swiftly-Tech-Racerback-2/_/prod9750459?color=74066,shop.lululemon.com,2026-03-18
lululemon,Swiftly Tech Racerback Tank Top 2.0 *Waist Length,Tops,58,https://shop.lululemon.com/p/women-tanks/Swiftly-Tech-RB-2-Race/_/prod9750460?color=74066,shop.lululemon.com,2026-03-18
lululemon,Lightweight Waist-Length Running Tank Top,Tops,58,https://shop.lululemon.com/p/lightweight-waist-length-running-tank-top/bzqd64jv9x?color=0001,shop.lululemon.com,2026-03-18
lululemon,lululemon Align™ Scoop Waist-Length Tank Top,Tops,58,https://shop.lululemon.com/p/women-tanks/lululemon-Align-Scoop-Waist-Length-Tank-Top/_/prod20005827?color=74028,shop.lululemon.com,2026-03-18
lululemon,Swiftly Open-Hole V-Neck Tank Top,Tops,58,https://shop.lululemon.com/p/women-tanks/Swiftly-Open-Hole-V-Neck-Tank-Top/_/prod20007683?color=72760,shop.lululemon.com,2026-03-18
lululemon,BeCalm V-Neck Tank Top *Updated Fabric,Tops,58,https://shop.lululemon.com/p/becalm-v-neck-tank-top-updated-fabric/f12nh0rwxu?color=0001,shop.lululemon.com,2026-03-18
lululemon,BeCalm V-Neck Tank Top,Tops,58,https://shop.lululemon.com/p/women-tanks/BeCalm-V-Neck-Tank-Top/_/prod20001347?color=32493,shop.lululemon.com,2026-03-18
lululemon,Jersey Training Tank Top,Tops,48,https://shop.lululemon.com/p/women-tanks/Jersey-Training-Tank-Top/_/prod11750258?color=72756,shop.lululemon.com,2026-03-18
lululemon,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,Tops,48,https://shop.lululemon.com/p/women-tanks/Wundermost-USoft-Nulu-Spag-Strap-Cami-Tank-Adjust/_/prod11870949?color=74028,shop.lululemon.com,2026-03-18
lululemon,Hold Tight Crewneck Tank Top *Waist Length,Tops,48,https://shop.lululemon.com/p/women-tanks/Hold-Tight-Crewneck-Tank-Top-Waist-Length/_/prod10520428?color=31382,shop.lululemon.com,2026-03-18
lululemon,Love Tank Top,Tops,38,https://shop.lululemon.com/p/women-tanks/Love-Tank/_/prod8470263?color=73489,shop.lululemon.com,2026-03-18
